text,goal_info,match_info,match_result,substitution,penalty,card_info
"Dẫn 1-0, Chelsea trở về chơi thực dụng, đúng chất Conte. Tottenham đương nhiên phải dâng cao tìm bàn thắng gỡ hòa. Thế nhưng, trong những phút còn lại của hiệp 1, The Blues đã đứng vững trước sức ép khủng khiếp đến từ Tottenham, nhưng cũng phải thừa nhận Spurs thiếu may mắn khi Harry Kane thực hiện cú cứa lòng trúng cột dọc khung thành Courtois.",0,0,0,0,0,0
"Sang hiệp 2, kịch bản này vẫn không thay đổi. Tottenham chiếm lĩnh thế trận, còn Chelsea phòng ngự nửa đầu hiệp có phần tiêu cực khi họ hoàn toàn chịu trận. Tuy nhiên, đội bóng của HLV Conte vẫn thi đấu chắc chắn. Không những vậy, có thời điểm tận dụng sự nôn nóng của Tottenham, The Blues còn có một vài pha phản công sắc nét. Phút 73, Willian đã đưa bóng tìm tới trúng cột dọc hay pha dứt điểm bị hậu vệ Spurs cản phá của Morata.",0,0,0,0,0,0
Batshuayi suýt khiến Chelsea mất điểm,0,0,0,0,0,0
"Bế tắc trước hàng thủ dày đặc của đội bóng áo xanh, Tottenham cũng tìm kiểm cơ hội từ những tình huống cố định. Sau nhiều nỗ lực, cuối cùng đến phút 82, các khán đài sân Wembley rợp màu áo trắng cũng nổ tung khi đội chủ nhà bất ngờ có được bàn thắng gỡ hòa. Từ pha treo bóng của Eriksen, tiền đạo Batshuayi chưa kịp để lại dấu ấn sau khi được tung vào sân đã lóng ngóng đánh đầu phản lưới nhà.",1,0,0,0,0,0
"Khi mà Tottenham thừa thắng xông lên, thì Chelsea cũng không phải dạng vừa, họ cũng tấn công dồn dập mỗi khi có bóng. Kết quả, dường như trận đấu này đã chọn Marcos Alonso làm nhân vậy chính. Phút 88, sau khi cầu thủ Tottenham mắc lỗi để David Luiz đoạt được bóng, chuyền cho hậu vệ người Tây Ban Nha thoát xuống dứt điểm bất ngờ không quá khó nhưng thủ thành Hugo Lloris không thể cản phá. 2-1 cho Chelsea cũng là tỷ số cuối cùng của trận đấu.",1,0,1,0,0,0
Marcos Alonso hoàn tất cú đúp giúp Chelsea có chiến thắng vô cùng quan trọng,0,0,0,0,0,0
"Như vậy, Tottenham đã bị chặn đứng chuỗi 14 trận thắng liên tiếp trên sân nhà tại Premier League (nhưng đây là trận đầu tiên tại Wembley). Trong khi đó, Chelsea đã trở lại chiến dịch bảo vệ chức vô địch và việc đánh bại đội bóng á quân sẽ tiếp thêm sự tự tin cho thầy trò Conte.",0,0,0,0,0,0
ĐỘI HÌNH THI ĐẤU:,0,0,0,0,0,0
"TOTTENHAM XI : Lloris 4, Dier 6.5 (Son 68, 6.5), Alderweireld 7, Vertonghen 6.5, Trippier 5.5 (Janssen 90), Wanyama 5.5, Dembele 8, Davies 6.5 (Sissoko 80, 4), Alli 7.5, Eriksen 7, Kane 6.5Dự bị: Vorm, Wimmer, Winks, Walker-PetersGhi bàn: Batshuayi (phản lưới nhà, 82')",0,0,0,0,0,0
"CHELSEA XI : Courtois 7, Azpilicueta 8, Christensen 8, Rudiger 7, Moses 7, Kante 7, Luiz 8.5, Alonso 9, Willian 8.5 (Pedro 78, 6), Bakayoko 7, Morata 6 (Batshuayi 78, 4)Dự bị: Caballero, Kenedy, Musonda, Tomori, ScottGhi bàn: Alonso 24, 88",0,0,0,0,0,0
Châu Anh,0,0,0,0,0,0
"Các cầu thủ Tottenham tiếp tục thể hiện phong độ tuyệt vời sau trận thắng thuyết phục Chelsea 2-0. Sau hơn 10 phút áp đảo đội khách West Brom, đến phút thứ 12, H. Kane đã mang về bàn thắng cho Tottenham và Eriksen là người kiến thiết. Mặc dù chơi rất tiến bộ những trận đấu gần đây, nhưng các cầu thủ West Brom không thể đối phó những đợt tấn công vũ bão của Tottenham. Phút 25, H. Kane gần như đã có bàn thắng thứ hai nhưng cú dứt điểm cận thành của tiền đạo người Anh này không qua được tay của thủ môn B. Foster. Chỉ ít phút sau, phút 28, Eriksen sút bóng từ sát vòng cấm, bóng trúng chân hậu vệ G. McAuley, vào lưới trước sự bất lực của thủ môn B. Foster.",1,1,0,0,0,0
"Phút 30, D. Alli đã đưa được bóng vào lưới thủ môn B. Foster nhưng ở tư thế việt vị. Phút 34, B. Foster lại ngăn H. Kane ghi bàn. Phút 35, lại là Kane sút và Foster kịp đẩy bóng ra. H. Kane và đồng đội chơi tấn công quá hay và B. Foster đã từ chối hai bàn thắng trông thấy của H. Kane. Tottenham đang là một trong số đội bóng đáng xem nhất của Premier League hiện nay. Khung thành của đội khách West Brom liên tiếp bị uy hiếp. 45 phút đầu tiên, các cầu thủ West Brom không có pha dứt điểm nào – sự chênh lệch quá lớn giữa hai đội bóng.",0,0,0,0,0,0
"Phút 56, Tottenham có hai cú sút liên tiếp của Alderweireld và Vertonghen nhưng đều không thắng được B. Foster. Tài năng của thủ môn đội khách tiếp tục vô hiệu hóa được cú sút ngay sau đó của H. Kane và Eriksen. Phút 71, V. Wanyama sút khá hiểm và một lần nữa, Foster là người chiến thắng. Phút 77, tài năng của Foster cũng không thể cứu cho West Brom khỏi bàn thua thứ ba : K. Walker đi bóng cực kỳ quyết tâm bên cánh phải trước khi căng bóng vào trung lộ, H. Kame dứt điểm nhanh, tung lưới thủ môn Foster. Sau sáu cú sút hiểm hóc trong hiệp 2, các cầu thủ Tottenham mới đánh bại được thủ môn Foster. Phút 82, bộ đôi H. Kane – D. Alli phối hợp cực kỳ đẹp mắt và H. Kane lập cú hat-trick, nâng tỷ số lên 4-0 cho Tottenham. Không thể cản được Tottenham ghi bàn, trước đó là Chelsea và bây giờ là West Brom Brom.",1,0,0,0,0,0
"Thắng chung cuộc 4-0 quá thuyết phục, Tottenham tạm chiếm vị trí nhì bảng của Liverpool.",0,0,1,0,0,0
"Đánh bại Bilbao 3-1 ở Camp Nou, Barca giành vé vào tứ kết Cúp nhà Vua",0,1,0,0,0,0
"Dù để thua 1-2 trên sân khách, nhưng bàn thắng đẳng cấp từ pha đá phạt của Lionel Messi ở lượt đi tại San Mames giúp Barca chỉ cần thắng tối thiểu 1-0 là giành quyền đi tiếp. Chính vì vậy mà đội chủ sân Camp Nou dường như chẳng chịu nhiều áp lực, và HLV Luis Enrique cũng thể hiện quyết tâm ""đòi lại món nợ"" khi tung ra sân đội hình mạnh nhất khi đón tiếp Athletic Bilbao, trong đó, đương nhiên bộ 3 Lionel Messi - Luis Suarez - Neymar là niềm hy vọng của đội bóng xứ Catalan.",0,0,0,0,0,0
"Với lực lượng hùng hậu cùng lợi thế cổ vũ của hơn 8 vạn khán giả nhà, Barcelona đã làm chủ cuộc chơi ngay sau tiếng còi khai cuộc và gây nhiều khó khăn cho hàng phòng ngự Bilbao bằng những pha tấn công đa dạng.",0,0,0,0,0,0
"Phút 25, Suarez đã sút tung lưới Moreno sau đường chuyền bên cánh trái của Neymar. Nhưng trọng tài đã không công nhận bàn thắng vì cho rằng Neymar đã rơi vào thế việt vị. Pha quay chậm lại cho thấy, Neymar vẫn còn đứng trên hậu vệ cuối cùng của Bilbao và thêm 1 lần nữa các ông ""vua áo đen"" lại có quyết định bất lợi cho Barca.",0,0,0,0,0,0
Luis Suarez mở tỉ số ở phút 35,0,0,0,0,0,0
"Mặc dù vậy, khác với tâm lý ức chế như trận lượt đi, hay trận hòa 1-1 trên sân Villarreal cách đây 3 ngày, Barca vẫn bình tĩnh triển khai tấn công với những miếng đánh đa dạng. Và rồi điều gì đến cũng phải đến khi ở phút 35, bộ 3 MNS đã có pha phối hợp đẹp mắt. Nhận đường chuyền từ Messi, Neymar thực hiện đường chuyền hoàn hảo cho Suarez tung người thực hiện pha bắt vô-lê bằng chân phải hạ gục thủ môn Moreno, mở tỉ số trận đấu. Đây là pha lập công thứ 100 của ngôi sao người Uruguay cho đội chủ sân Nou Camp.",1,0,0,0,0,0
"Có được bàn thắng khai thông thế bế tắc, chính lúc này Bilbao mới là đội gặp bất lợi. Thừa thắng xông lên, Barcelona tiếp tục tấn công và ngay đầu hiệp 2, cách biệt đã được nhân đôi khi Neymar thự hiện thành công quả phạt đền ở phút 48. Đây là bàn thắng đầu tiên của Neymar sau 10 trận liên tiếp không ""nổ súng"".",1,0,0,0,0,0
Neymar nâng tỉ số lên 2-0 từ chấm 11m,0,0,0,0,0,0
"Không còn gì để mất, Athletic Bilbao dồn đội hình lên tấn công và Enric Saborit đã thắp lại hi vọng cho đội khách bằng pha đánh đầu hạ gục thủ môn Cillessen sau đường chuyền bên cánh phải của San Jose, qua đó rút ngắn tỉ số xuống 1-2 ở phút 51.",1,0,0,0,0,0
"Như vậy, tỉ số sau 2 lượt trận lúc này là 3-3, nên nếu kết quả được giữ nguyên, Barcelona và Athletic Bilbao sẽ phải thi đấu thêm hiệp phụ để phân định thắng thua. Tuy nhiên, Barca muốn giải quyết đối thủ ngay trong 90 phút chính thức ở Camp Nou. Vì vậy mà trong thời gian còn lại, Barca tạo ra sức ép khủng khiếp lên cầu môn của Iraizoz và những nỗ lực của thày trò Luis Enrique đã được đền đáp xứng đáng.",0,0,0,0,0,0
Lionel Messi trận thứ 3 liên tiếp ghi bàn từ chấm đá phạt trực tiếp,0,0,0,0,0,0
"Phút 78, Messi cũng đã ghi tên lên bảng tỉ số bằng một pha sút phạt đẳng cấp từ cự ly khoảng 20m khiến thủ môn đối phương chỉ còn biết đứng nhìn, nâng tỉ số lên 3-1 cho Barca. Với cú sút phạt thành bàn này, Messi đã có 3 cú sút phạt thành bàn ở 3 trận liên tiếp, thành tích chưa bao giờ ngôi sao Argentina này có được trong sự nghiệp. Và đặc biệt đó lại là 3 trận đấu đầu tiên của đội bóng xứ Catalan trong năm 2017.",1,0,0,0,0,0
"Những phút còn lại, Barca có thêm một số cơ hội nữa để nới rộng khoảng cách, nhưng chiến thắng 3-1 ở Camp Nou là quá đủ để nhà ĐKVĐ Copa del Rey giành vé vào tứ kết với tỉ số 4-3 chung cuộc.",0,0,1,0,0,0
ĐỘI HÌNH THI ĐẤU:,0,0,0,0,0,0
"Barcelona (4-3-3): Cillessen; Alba, Umtiti, Pique, Roberto; Iniesta (Turan, 89), Rafinha (Rakitic, 80), Busquets; Neymar (D Suarez, 87), Messi, Suarez Ghi bàn: Suarez 35, Neymar 48 pen, Messi 78 Dự bị: Ter Stegen, Mascherano, Alcacer",0,0,0,0,0,0
"Athletic Bilbao (4-4-2): Iraizoz; Balenziaga, Laporte, Boveda, Etxeita (Elustondo, 30); Saborit (Susaeta, 79), Benat, Eraso Goni, San Jose; Merino Zuloaga (Aduriz, 45), Williams Dự bị: Mendibil, Rico, Arruti, Muniain Ghi bàn: Saborit",0,0,0,0,0,0
Clip tổng hợp trận Barcelona 3-1 Athletic Bilbao,0,0,0,0,0,0
Lê Trân,0,0,0,0,0,0
"Mặc dù không có sự phục vụ của siêu sao Lionel Messi (đang bị treo giò), song với đẳng cấp hoàn toàn vượt trội, các học trò của huấn luyện viên Luis Enrique đã không gặp bất kỳ khó khăn nào trong việc công phá bức tường phòng ngự của một đội bóng hiện đang nằm trong nhóm “đèn đỏ”.",0,0,0,0,0,0
"Hiệp một diễn ra với thế trận một chiều khi các chân sút Barca liên tục công phá cầu môn đối phương; tuy nhiên, sự xuất sắc của thủ thành Guillermo Ochoa đã không ít lần giúp đội chủ nhà chuyển nguy thành an trước những pha vây hãm liên tiếp từ phía các tiền đạo đội khách.",1,1,0,0,0,0
"Phải đến phút 44, các CĐV Barca có mặt trên sân Nuevo Los Carmenes mới có cơ hội ăn mừng bàn thắng mở tỷ số khi Luis Suarez khéo léo lốp bóng qua đầu thủ môn Ochoa vào góc cao khung thành sau đường chuyền vượt tuyến tuyệt đẹp từ Jordi Alba.",1,0,0,0,0,0
"Sang đầu hiệp hai, cầu thủ đang chơi cho Granada dưới dạng cho mượn từ Chelsea là Jeremie Boga được tung vào sân. Tiền vệ trẻ 20 tuổi này đã không bỏ lỡ cơ hội để thể hiện mình khi chỉ mất năm phút để đưa trận đấu trở về vạch xuất phát với pha dứt điểm hiểm hóc vào góc xa.",1,1,0,0,0,0
"Tuy nhiên, đó cũng là tất cả những gì mà đội chủ nhà có thể làm được, bởi trong những phút còn lại của trận đấu, lần lượt Paco Alcacer (phút 64), Ivan Rakitic (phút 83) và Neymar (phút 90+) thay nhau lập công, qua đó ấn định chiến thắng đậm đà 4-1 cho “gã khổng lồ” xứ Catalunya.",1,0,1,0,0,0
Pha làm bàn vào lưới Granada đã giúp tiền đạo người Brazil Neymar cán mốc 100 bàn thắng trong 177 ra sân dưới màu áo Barca.,0,0,0,0,0,0
"Trong một diễn biến khác, đội bóng Hoàng gia Tây Ban Nha Real Madrid đã dễ dàng nhấn chìm tân binh Alaves với tỷ số 3-0 trong cuộc tiếp đón tại thánh địa Santiago Bernabeu, qua đó tiếp tục duy trì vị trí dẫn đầu của mình trên bảng xếp hạng với 68 điểm.",0,0,0,0,0,0
"Ba bàn thắng của “Kền kền trắng” được ghi do công của Karim Benzema (phút 31), Isco (phút 85) và Nacho Fernandez (phút 88).",0,0,0,0,0,0
"Thầy trò HLV Zinedine Zidane hiện vẫn còn một trận nữa chưa đá, dự kiến sẽ diễn ra tại sân Bernabeu trong ba tuần tới.",0,0,0,0,0,0
Kết quả các trận đấu khác:,0,0,0,0,0,0
- Valencia 3-0 Deportivo,0,0,0,0,0,0
- Sevilla 0-0 Sporting,0,0,0,0,0,0
- Malaga 0-2 Atletico Madrid,0,0,0,0,0,0
- Espanyol 2-1 Betis,0,0,0,0,0,0
- Villarreal 2-3 Eiba,0,0,0,0,0,0
- Osasuna 1-2 Bilbao,0,0,0,0,0,0
- Sociedad 1-1 Leganes,0,0,0,0,0,0
Than Quảng Ninh đụng độ Home United trong khuôn khổ vòng bảng AFC Cup 2017,0,1,0,0,0,0
"Bước vào trận đấu này, thầy trò Phan Thanh Hùng buộc phải thắng để nuôi cơ hội đi tiếp.",0,0,0,0,0,0
"Tuy nhiên bên cạnh khó khăn về lực lượng thì trước 1 đối thủ mạnh như Home United, Than Quảng Ninh sớm bị lép vế.",0,0,0,0,0,0
"Lần lượt, Kamal và Plazibat đưa Home United vươn lên dẫn trước với tỷ số 2-0 ở phút 12 và 14.",1,0,0,0,0,0
"Sau bàn thua, các cầu thủ của Than Quảng Ninh dâng cao đội hình nhằm tìm kiếm bàn gỡ.",0,0,0,0,0,0
"Vào phút 36, các CĐV đất Mỏ đã được ăn mừng sau pha đốt lưới nhà của Janta (Home United), rút ngắn tỷ số xuống còn 1-2.",1,0,0,0,0,0
"Trước khi kết thúc hiệp 1, Bùi Văn Hiếu đưa trận đấu trở về thế cân bằng khi anh đánh đầu hiểm hóc, hạ gục thủ môn Putra của Home United.",1,0,0,0,0,0
"Bước sang hiệp 2, Than Quảng Ninh tiếp tục thế trận dồn ép lên đối phương.",0,0,0,0,0,0
Tuy nhiên những đường lên bóng của thầy trò Thanh Hùng chỉ dừng ở mức cơ hội.,0,0,0,0,0,0
"Tấn công nhiều nhưng không ghi được bàn thắng, Than Quang Ninh dính đòn ""hồi mã thương"" của đối thủ. Tiền đạo mang số 9 của Home United- Plazibat ghi liền 2 bàn thắng trong vòng 5 phút.",1,0,0,0,0,0
"10 phút sau, bảng tỷ số có sự thay đổi. Vũ Minh Tuấn có pha đi bóng dũng mãnh từ hành lang trái trước khi anh có cú dứt điểm hiểm hóc, rút ngắn tỷ số xuống còn 3-4.",1,0,0,0,0,0
"Vào những phút bù giờ cuối cùng của trận đấu, Xuân Tú lập siêu phẩm trên chấm đá phạt, khép lại trận thua kịch tính 4-5 của Than Quang Ninh trước Home United.",1,0,1,0,0,0
